State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ANDHRA PRADESH,13,NALGONDA,4057.62,2623.6,973.78,460.24,2247.46,1390.03,663.87,4301.36,1968.16,682.75,494.92,3145.83,215058,156761,371819,0,6628,44,10,0,248112,87693,335805,0,7128,955,10,10,1794.62,1436.73,80.06,1455.8,1107.17,76.05,2.2,94.98,100,0,38.25,0,34555,16114,171897,0,20.42,0,0,0,0,0,0,720569,107110
ANDHRA PRADESH,14,NELLORE,6774.39,4452.2,1705.65,616.54,3122.5,882.8,498.12,4503.42,1693.61,813.87,336.83,2844.31,226725,116678,343403,0,6415,1396,10,0,177471,19462,196933,0,6207,579,0,0,4406.08,1401.53,31.81,1467.06,1176.95,80.23,105.77,24.95,23.59,0,0,0,27768,13310,136393,0,23.15,0,0,0,0,0,0,567914,87984
ANDHRA PRADESH,15,NIZAMABAD,3563.44,2292.61,788.33,482.5,2015.41,1210.88,2155.82,5382.11,2381.02,1151.4,317.81,3850.23,225519,9474,234993,0,2477,32,10,0,245117,64759,309876,0,2477,32,36,0,2231.44,2673.67,100,495.4,725.24,100,1.6,0,0,0,0,0,35217,13758,196142,0,19.98,0,0,0,0,0,0,462799,63145
ANDHRA PRADESH,16,PRAKASAM,11629.2,7674.58,2891.99,1062.63,4617.5,1000.81,199.74,5818.05,4365.79,1000.67,198.88,5565.34,386617,193493,580110,0,7224,780,10,0,328548,143298,471846,0,7234,770,41,0,8947.35,4046.77,45.23,1540.8,1148.94,74.57,43.66,8.49,19.45,0,0,0,60686,20424,247438,0,24.69,0,0,0,0,0,0,692542,93185
ANDHRA PRADESH,17,RANGAREDDI,5820.64,3846.08,1396.59,577.97,2979.96,1594.8,142.82,4717.58,2309.47,1590.1,128.32,4027.89,212629,71610,284239,0,3726,467,10,0,182375,69147,251522,0,4460,471,10,0,3911.58,2597.35,66.4,783,715.13,91.33,26.77,19.86,74.19,0,0,0,31977,10585,139813,0,23.34,0,0,0,0,0,0,352247,47862
ANDHRA PRADESH,18,SRIKAKULAM,11000.93,7286.19,2778.43,936.31,3235.39,1183.51,113.87,4532.77,2367.69,1048.99,113.86,3530.53,302221,225272,527493,40,6398,266,10,0,141776,82270,224046,19,5943,292,38,3,8143.71,2438.98,29.95,1553.36,823.21,53,18.49,2.53,13.68,80,10.88,13.6,15318,10975,115483,0,18.55,0,0,0,0,0,0,580048,47635
ANDHRA PRADESH,19,VISAKHAPATNAM,7601.64,5006.22,1857.77,737.65,3547.35,3980.8,432.83,7960.98,1781.49,3110.79,399.24,5291.51,252875,156460,409335,20,5074,0,10,0,189927,75765,265692,20,6648,703,0,0,5244.76,3760.49,71.7,1014.8,1117.55,100,30.25,18.33,60.6,40,43.52,100,17346,22273,150308,0,20.86,0,0,0,0,0,0,583474,68708
ANDHRA PRADESH,20,VIZIANAGARAM,5074.86,3369.99,1205.77,499.1,2012.02,855.89,315.26,3183.17,1646.39,846.56,257.62,2750.57,220051,245678,465729,10,2999,1668,10,0,168713,159984,328697,8,3368,360,12,0,3307.45,1695.51,51.26,599.8,665.54,100,129.33,7.35,5.68,20,13.91,69.55,24357,10388,130242,0,20.59,0,0,0,0,0,0,475145,34909
ANDHRA PRADESH,21,WARANGAL,6027.11,3819.19,1309.33,898.59,2488.92,1044.29,184.76,3717.97,1756.61,647.46,184.76,2588.83,330260,138180,468440,0,4122,2157,10,0,359732,345450,705182,0,4122,549,0,0,3929.91,1446.99,36.82,870.6,822.52,94.48,168.49,23.76,14.1,0,0,0,30645,15980,113831,0,12.96,0,0,0,0,0,0,652254,89391
ANDHRA PRADESH,22,WEST GODAVARI,9050.9,5877.01,2264.52,909.37,4280.96,5850,1148.58,11279.54,4053.44,5610.69,1123.37,10787.49,344272,294425,638697,385,4551,216,10,0,327542,294425,621967,837,4765,536,97,0,5595.99,8363.64,100,1209.6,1384.68,100,19.26,17.78,92.32,281.05,498.54,100,108175,14026,185733,0,37.31,100,20,0,0,0,0,870607,233584
ARUNACHAL PRADESH,1,ANJAW,177.73,124.04,40.39,13.3,93.46,68.92,0,162.38,89,29.24,0,118.24,3232,0,3232,8,44,46,1,0,1490,0,1490,2,48,48,0,0,117.93,80.48,68.24,8.8,13.6,100,2.6,1.95,75,16,4,25,0,1490,0,0,100,0,0,0,0,0,0,4060,8180
ARUNACHAL PRADESH,2,CHANGLANG,842.74,590.62,191.87,60.25,446.15,130.65,38.47,615.27,518.29,93.79,38.47,650.55,15716,2799,18515,25,384,250,0,0,8227,2670,10897,25,384,250,1,0,548.48,402.55,73.39,76.8,76.8,100,17.96,25.34,100,50,48,96,0,8113,114,0,98.61,0,2670,0,0,0,0,24444,9050
ARUNACHAL PRADESH,3,DIBANG VALLEY,90.02,63.88,21.47,4.67,58.87,30.78,4.16,93.81,55.69,15.96,3.58,75.24,1085,0,1085,0,102,27,0,0,1088,0,1088,0,40,27,1,0,34.86,35.29,100,32.98,10.8,32.75,2.22,2.7,100,0,0,0,0,1088,0,0,100,0,0,0,0,0,0,1297,4181
ARUNACHAL PRADESH,4,EAST KAMENG,440.35,306.8,102.83,30.72,266.78,114.54,8.84,390.16,264.54,94.15,8.84,367.53,7016,1280,8296,25,288,216,0,0,5576,1280,6856,2,288,216,0,0,221.03,189.14,85.57,57.6,90.3,100,18,12.32,68.44,50,3.2,6.4,0,5576,0,0,100,0,0,0,0,0,0,11078,2449
ARUNACHAL PRADESH,5,EAST SIANG,457.78,311.35,113.17,33.26,267.43,136.69,0,404.12,242.41,88.06,0,330.47,8222,4723,12945,25,244,42,6,0,4718,2020,6738,9,244,50,0,0,294.88,214.84,72.86,48.8,48.29,98.95,2.1,1.93,91.9,50,12.99,25.98,0,4718,0,0,100,0,1982,0,0,0,0,12904,1986
ARUNACHAL PRADESH,6,KURUNG KUMEY,1306.32,919.89,303.61,82.82,680.65,155.72,0,836.37,635.95,64.64,0,700.59,22036,0,22036,30,684,164,0,0,12871,0,12871,6,684,164,0,0,819.12,352.03,42.98,196.56,151.8,77.23,8.2,8.2,100,60,10.8,18,0,783,0,0,6.08,0,0,0,0,0,0,15417,2698
ARUNACHAL PRADESH,7,LOHIT,354.99,243.65,82.74,28.6,228.44,125.99,30.6,385.03,249.37,73.33,26.05,348.75,8800,0,8800,26,240,182,0,0,8800,1129,9929,26,240,182,1,0,145.53,141.42,97.18,48,48.7,100,9.9,9.42,95.15,52,45.89,88.25,0,8800,0,0,100,0,0,0,0,0,0,22412,8180
ARUNACHAL PRADESH,8,LOWER DIBANG VALLEY,112.32,78.68,26.4,7.24,71.37,49.95,5.89,127.21,72.01,24.94,5.25,102.2,2366,1200,3566,0,134,82,0,0,1628,1200,2828,0,134,82,0,0,50.92,46.47,91.26,28.66,27.65,96.48,4.5,4.86,100,0,0,0,0,1604,0,0,98.53,0,0,0,0,0,0,8626,0
ARUNACHAL PRADESH,9,LOWER SUBANSIRI,362.98,250.78,83.68,28.52,226.68,125.05,27.68,379.4,260.9,108.77,27.68,397.35,5766,1164,6930,26,232,119,3,0,5451,1164,6615,26,232,119,3,0,189.29,247.29,100,46.4,46.4,100,5.96,5.26,88.26,52,51.9,99.81,0,5451,0,0,100,0,0,0,0,0,0,12066,8616
ARUNACHAL PRADESH,10,PAPUM PARE,150.1,102.86,37.79,9.45,98.93,100.68,0,199.61,123.66,54.16,0,177.82,1268,3778,5046,17,140,113,8,0,1248,3778,5026,3,140,113,0,0,44.04,30.14,68.44,28,58.92,100,5.66,15.8,100,34,3.6,10.59,0,267,0,0,21.39,0,3778,0,0,0,0,13537,6114
ARUNACHAL PRADESH,11,TAWANG,321.84,224.27,72.34,25.23,194.63,84.01,12.45,291.09,191.09,45.64,11.27,248,5478,1210,6688,21,156,91,4,0,4191,1210,5401,13,156,75,1,0,178.79,143.4,80.21,31.2,31,99.36,5.36,4.75,88.62,42,28,66.67,0,4191,0,0,100,0,1210,0,0,0,0,7891,5557
ARUNACHAL PRADESH,12,TIRAP,403.07,280.89,95.66,26.52,243.67,74.48,17.42,335.57,269.15,60.88,17.42,347.45,5780,470,6250,25,304,150,6,0,10067,470,10537,25,334,201,0,0,196.44,213.99,100,60.8,65.4,100,7.5,9.96,100,50,31.66,63.32,0,10067,0,0,100,0,0,0,0,0,0,15458,6355
ARUNACHAL PRADESH,13,UPPER SIANG,200.81,139.74,47.07,14,127.64,63.54,15.07,206.25,128.5,52.51,15.01,196.01,2634,964,3598,15,154,50,4,0,2576,964,3540,15,154,50,0,0,94.52,114.17,100,30.8,30.9,100,2.5,1.16,46.4,30,28,93.33,0,2576,0,0,100,0,964,0,0,0,0,5652,1899
