State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ARUNACHAL PRADESH,11,TAWANG,321.84,224.27,72.34,25.23,194.63,66.64,10.47,271.74,129.27,33.57,10.47,173.31,5478,1210,6688,21,156,91,4,0,4191,1210,5401,13,156,75,1,0,178.79,89.74,50.19,31.2,31,99.36,5.36,0.75,13.99,42,25.4,60.48,0,4191,0,0,100,0,1210,0,0,0,0,7891,5557
ARUNACHAL PRADESH,12,TIRAP,403.07,280.89,95.66,26.52,243.67,74.48,17.42,335.57,269.15,60.88,17.42,347.45,5780,470,6250,25,304,150,6,0,5780,470,6250,18,304,150,0,0,196.44,213.99,100,60.8,65.4,100,7.5,9.96,100,50,31.66,63.32,0,5780,0,0,100,0,0,0,0,0,0,15458,6355
ARUNACHAL PRADESH,13,UPPER SIANG,200.81,139.74,47.07,14,127.64,53.12,15.07,195.83,117.54,52.11,14.61,184.26,2634,964,3598,15,154,50,4,0,2326,964,3290,14,154,50,0,0,94.52,104.42,100,30.8,30.9,100,2.5,1.16,46.4,30,26,86.67,0,2326,0,0,100,0,964,0,0,0,0,5652,1899
ARUNACHAL PRADESH,14,UPPER SUBANSIRI,467.27,323.21,108.07,35.99,298.3,121.83,20.23,440.36,275.58,99.11,20.23,394.92,9045,461,9506,25,154,221,3,0,7123,461,7584,5,156,200,0,0,268.99,295.04,100,30.8,32.14,100,21.32,19.7,92.4,50,10,20,0,7123,0,0,100,0,0,0,0,0,0,12952,4116
ARUNACHAL PRADESH,15,WEST KAMENG,387.3,269.67,91.67,25.96,251.78,89.89,12.14,353.81,174.11,48.82,12.14,235.07,5644,252,5896,25,306,111,4,0,3744,252,3996,22,306,111,0,0,185.94,95.07,51.13,61.2,61.2,100,5.56,5.55,99.82,50,31.2,62.4,0,3744,0,0,100,0,0,0,0,0,0,12542,5055
ARUNACHAL PRADESH,16,WEST SIANG,625.32,432.02,144.22,49.08,326.09,116.73,12.86,455.68,280.29,94.39,12.74,387.42,11472,0,11472,25,378,2,0,0,6925,26,6951,5,378,20,0,0,373.63,212.12,56.77,75.6,106.29,100,0.1,4.24,100,50,2.03,4.06,0,6925,0,0,100,0,26,0,0,0,0,15387,9985
ASSAM,1,BAGSHA,3930.13,2769.19,865.85,295.09,2564.67,484,208,3256.67,2607.37,479.28,208,3294.66,85697,63785,149482,15,1789,69,3,0,73500,21780,95280,15,1789,69,3,0,2954.87,2625.23,88.84,376.3,478.6,100,3.46,4.83,100,30,23.2,77.33,13690,31050,28630,130,60.87,0,0,0,0,0,0,188191,0
ASSAM,2,BARPETA,6162.6,4361.74,1348.62,452.24,3876.98,661.11,259.82,4797.91,3264.23,643.38,259.82,4167.43,150747,93069,243816,0,1806,175,10,0,103584,33545,137129,0,2038,175,0,0,5293.17,3514.47,66.4,361.2,384.71,100,8.76,14.07,100,0,0,0,3899,1488,98197,0,5.2,0,0,0,0,0,0,306688,190588
ASSAM,3,BONGAIGAON,2773.12,1950.68,635.65,186.79,1097.58,314.11,15.44,1427.13,121.11,292.44,15.44,428.99,51929,39654,91583,15,1222,59,3,0,5245,8881,14126,0,1252,59,0,0,2040.49,139.58,6.84,302.12,244.19,80.83,2.96,4.13,100,30,0,0,42,27,5176,0,1.32,6,17,0,0,0,0,124874,65431
ASSAM,4,CACHAR,4741.34,3346.64,1045.87,348.83,3015.78,578.47,302.28,3896.53,2298.95,578.47,275.79,3153.21,119931,46293,166224,0,1839,1697,0,0,102306,20870,123176,1,1873,985,2,92,3760.31,2589.36,68.86,367.57,351.8,95.71,126.76,58.34,46.02,0,0.37,0,11371,1460,89475,0,12.54,0,0,0,0,0,0,299194,182908
ASSAM,5,CHIRANG,1522.06,1074.34,340.85,106.87,959,193,30.1,1182.1,763.63,189.48,29.38,982.5,29956,20899,50855,10,778,38,2,0,19806,3206,23012,3,778,38,2,0,1082.56,501.18,46.3,155.6,186.89,100,1.9,2.56,100,20,4.8,24,1913,10637,7054,0,63.36,253,384,0,0,0,0,89657,0
ASSAM,6,DARRANG,3824.75,2681.62,848.25,294.88,2001.08,395.94,141.57,2538.59,1487.65,392.87,141.57,2022.09,86628,25633,112261,25,673,539,5,0,48150,6448,54598,0,673,243,0,0,3208.36,1761.15,54.89,131.6,127.9,97.19,41.76,17.01,40.73,50,0,0,0,0,48150,0,0,0,0,0,0,0,0,175393,120945
ASSAM,7,DHEMAJI,3228.33,2284.89,697.63,245.81,2058.67,353.63,158.36,2570.66,1859.49,353.63,158.36,2371.48,80854,18546,99400,10,871,230,5,0,58498,15565,74063,10,887,230,5,4,2757.39,1951.96,70.79,174.2,280.17,100,11.5,30.99,100,12.5,11.5,92,6564,26894,24282,0,57.2,0,0,0,0,0,0,119112,31371
ASSAM,8,DHUBRI,8964.87,6264.78,1985.57,714.52,4589.66,949.9,390.64,5930.2,3471.52,925.79,374.17,4771.47,205324,42052,247376,50,1016,1902,2,0,124809,8820,133629,0,1181,576,4,9,7353.36,4207.06,57.21,203.2,222.11,100,164.16,47.39,28.87,100,0,0,2118,0,122691,0,1.7,0,0,0,0,0,0,370734,119216
ASSAM,9,DIBRUGARH,3021.96,2136.12,653.02,232.82,1988.97,350.57,16.06,2355.6,1781.16,350.52,11.73,2143.41,77606,45384,122990,0,969,900,4,0,69914,38104,108018,0,972,559,4,0,2515.93,1807.41,71.84,200.64,175.39,87.42,63.76,28.89,45.31,0,0,0,1393,557,33478,0,2.79,0,0,0,0,0,0,218256,133108
ASSAM,10,GOALPARA,2837.73,2002.27,645.89,189.57,1864.88,376.47,163.96,2405.31,1483.15,376.47,159.23,2018.85,65070,21747,86817,0,1840,951,3,0,56142,11252,67394,1,1840,804,3,4,1936.37,1553.24,80.21,521.92,353.57,67.74,54.92,55.21,100,0,0.88,0,3045,9142,43955,0,21.71,0,0,0,0,0,0,168874,82698
ASSAM,11,GOLAGHAT,3133.34,2179.53,676.25,277.56,2026.68,400.98,96.93,2524.59,1927.61,400.98,96.42,2425,79743,27031,106774,0,1248,119,6,0,77985,22801,100786,0,1249,122,6,0,2449.84,2023.33,82.59,249.6,240.27,96.26,5.96,8.21,100,0,0,0,4688,7835,65462,0,16.06,0,0,0,0,0,0,202469,101692
ASSAM,12,HAILAKANDI,1737.93,1215.24,379.49,143.2,1136.71,248.95,130.43,1516.09,1114.54,248.95,130.33,1493.81,49837,12445,62282,0,1140,35,4,0,49837,10570,60407,0,1140,35,4,0,1296.94,1162.71,89.65,228,233.22,100,1.76,2.33,100,0,0,0,5360,826,43651,0,12.41,0,0,0,0,0,0,133055,71986
ASSAM,13,JORHAT,3071.84,2172.7,709.72,189.42,1827.95,376.48,126.44,2330.87,1740.56,376.48,126.17,2243.21,65070,21747,86817,0,1840,951,6,0,55811,21747,77558,0,1852,701,3,1,2244.67,1774.15,79.04,442.51,326.39,73.76,69.32,47.47,68.48,0,0,0,6805,12964,36042,0,35.42,0,0,0,0,0,0,181811,93180
ASSAM,14,KAMRUP,3018.34,2129.06,644.75,244.53,1988.28,366.25,237.69,2592.22,1964.76,366.21,196.59,2527.56,85785,52723,138508,0,521,1531,0,0,84725,21386,106111,0,521,975,0,0,2436.2,2253.91,92.52,102.5,82.6,80.59,114.12,57.25,50.17,0,0,0,0,0,35480,0,0,0,0,0,0,0,0,274590,155852
ASSAM,15,KARBI ANGLONG,3832.82,2713.59,935.24,183.99,1628.37,67.77,42.18,1738.32,699.64,50.97,15.22,765.83,60953,19293,80246,0,3304,1406,4,0,9678,407,10085,0,2310,216,0,0,2372.36,228.46,9.63,998.98,479.3,47.98,137.56,15.68,11.4,0,0,0,0,9678,0,0,100,0,0,0,0,0,0,152873,53477
ASSAM,16,KARIMGANJ,2672.51,1865.25,586.72,220.54,1730.37,343.3,244.49,2318.16,1531.33,343.3,244.49,2119.11,78992,15409,94401,14,1051,912,3,0,76687,15409,92096,0,1054,623,1,0,2148.75,1784.67,83.06,209.76,238.36,100,60.36,43.84,72.63,17.5,0,0,21220,3785,51682,0,32.61,0,0,0,0,0,0,223720,141643
ASSAM,17,KOKRAJHAR,2979.14,2075.89,638.56,264.69,1935.06,394.05,117.58,2446.69,1924.03,390.49,79.37,2393.89,84830,35087,119917,0,1157,146,3,0,76464,20073,96537,0,1226,146,2,1,2245.27,1981.64,88.26,225.86,243.92,100,7.31,7.14,97.67,0,0,0,7696,42257,26258,14,65.33,0,0,0,0,0,0,168278,32373
ASSAM,18,LAKHIMPUR,3024.58,2138.81,646.27,239.5,2007.79,393.74,101.48,2503,1840.44,377.93,101.48,2319.84,73224,22938,96162,0,1432,276,4,0,60821,3900,64721,0,1432,276,7,3,2293.57,1930.88,84.19,286.4,286.7,100,13.8,19.48,100,0,0,0,138,999,59684,0,1.87,0,0,0,0,0,0,181790,77547
ASSAM,19,MARIGAON,1802.88,1249.95,375.72,177.21,1178.34,217.59,150.33,1546.26,1166.78,217.59,147.91,1532.29,60770,105564,166334,0,326,797,3,0,60770,105564,166334,0,505,596,2,0,1618.55,1319.13,81.5,57.06,79.1,100,49.92,24.99,50.06,0,0,0,7330,12890,38579,0,33.27,0,0,0,0,0,0,169007,66198
