State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ARUNACHAL PRADESH,3,DIBANG VALLEY,90.02,63.88,21.47,4.67,63.87,30.78,4.16,98.81,55.69,15.96,3.58,75.24,1085,0,1085,0,102,27,0,0,1088,0,1088,0,40,27,1,0,34.86,35.29,100.00,32.98,10.80,32.75,2.22,2.70,100.00,0.00,0.00,0.00,0,1088,0,0,100.00,0,0,0,0,0,0,1297,4181
ARUNACHAL PRADESH,4,EAST KAMENG,440.35,306.80,102.83,30.72,276.78,114.54,8.84,400.16,264.54,94.15,8.84,367.53,7016,1280,8296,25,288,216,0,0,5576,1280,6856,2,288,216,0,0,221.03,189.14,85.57,57.60,90.30,100.00,18.00,12.32,68.44,50.00,3.20,6.40,0,5576,0,0,100.00,0,0,0,0,0,0,11078,2449
ARUNACHAL PRADESH,5,EAST SIANG,457.78,311.35,113.17,33.26,287.43,136.69,0.00,424.12,242.44,88.08,0.01,330.52,8222,4723,12945,25,244,42,6,0,4719,2020,6739,9,244,50,0,0,294.88,214.89,72.87,48.80,48.29,98.95,2.10,1.93,91.90,50.00,12.99,25.98,0,4719,0,0,100.00,0,1982,0,0,0,0,12904,1986
ARUNACHAL PRADESH,6,KURUNG KUMEY,1306.32,919.89,303.61,82.82,720.65,155.72,0.00,876.37,635.95,64.64,0.00,700.59,22036,0,22036,30,684,164,0,0,13086,0,13086,6,684,164,0,0,819.12,352.03,42.98,196.56,151.80,77.23,8.20,8.20,100,60.00,10.80,18.00,2,996,0,0,7.63,0,0,0,0,0,0,15417,2698
ARUNACHAL PRADESH,7,LOHIT,354.99,243.65,82.74,28.60,283.44,125.99,30.60,440.03,249.37,73.33,26.05,348.75,8800,0,8800,26,240,182,0,0,8800,1129,9929,26,240,182,1,0,145.53,141.42,97.18,48.00,48.70,100.00,9.90,9.42,95.15,52.00,45.89,88.25,0,8800,0,0,100.00,0,0,0,0,0,0,22412,8180
ARUNACHAL PRADESH,8,LOWER DIBANG VALLEY,112.32,78.68,26.40,7.24,104.37,49.95,5.89,160.21,72.05,24.95,5.25,102.25,2366,1200,3566,0,134,82,0,0,1629,1200,2829,0,134,82,0,0,50.92,46.52,91.36,28.66,27.65,96.48,4.50,4.86,100.00,0.00,0.00,0.00,0,1605,0,0,98.53,0,0,0,0,0,0,8626,0
ARUNACHAL PRADESH,9,LOWER SUBANSIRI,362.98,250.78,83.68,28.52,248.68,125.05,27.68,401.40,289.59,120.54,29.15,439.28,5766,1164,6930,26,232,119,3,0,5653,1264,6917,26,297,120,3,0,189.29,264.09,100.00,46.40,71.42,100.00,5.96,5.36,89.93,52.00,51.90,99.81,1,5652,0,0,100.00,0,99,0,0,1,0,12066,8616
ARUNACHAL PRADESH,10,PAPUM PARE,150.10,102.86,37.79,9.45,238.93,100.68,0.00,339.61,144.08,61.59,0.00,205.66,1268,3778,5046,17,140,113,8,0,1649,3778,5427,3,156,113,0,0,44.04,51.82,100.00,28.00,65.08,100.00,5.66,15.80,100.00,34.00,3.60,10.59,2,666,0,0,40.51,0,3778,0,0,0,0,13537,6114
ARUNACHAL PRADESH,11,TAWANG,321.84,224.27,72.34,25.23,194.63,84.01,12.45,291.09,197.38,48.27,11.53,257.17,5478,1210,6688,21,156,91,4,0,4276,1250,5526,14,158,75,1,0,178.79,149.78,83.77,31.20,31.79,100.00,5.36,4.75,88.62,42.00,30.00,71.43,0,4276,0,0,100.00,0,1250,0,0,0,0,7891,5557
ARUNACHAL PRADESH,12,TIRAP,403.07,280.89,95.66,26.52,288.67,104.78,17.42,410.87,274.21,94.94,17.42,386.56,5780,470,6250,25,304,150,6,0,10469,470,10939,25,334,201,0,0,196.44,247.74,100.00,60.80,65.40,100.00,7.50,9.96,100.00,50.00,31.66,63.32,0,10469,0,0,100.00,0,0,0,0,0,0,15458,6355
