State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total
GUJARAT,24,VADODARA,5186.12,2988.53,1361.87,835.72,2178.17,813.3,201.66,3193.13,1859.11,813.46,202.64,2875.21,24-09-2004,Feb-13,140958,243750,384708,50,2929,3748,10,0,129080,120547,249627,100,2765,3233,3103.79,1401,45.14,859.56,664.75,77.34,229.68,129.63,56.44,100,169.6,100,140958,243750,384708,129080,9595,77361,41967,330,67.37,120547,0,0,0,0,0,0,249627
GUJARAT,25,VALSAD,2276.91,1203.93,595.88,477.1,967.94,436.42,167.51,1571.87,835.36,436.42,160.75,1432.53,24-09-2004,Feb-13,85274,40741,126015,131,1031,1398,0,0,109073,61209,170282,115,978,1145,1661.6,1093.1,65.79,247.16,152.89,61.86,77.5,50.15,64.71,55,47.17,85.76,85274,40741,126015,109073,3184,64416,41473,0,61.98,61209,0,0,0,0,0,0,170282
HARYANA,1,AMBALA,1753.61,1131.99,436.44,185.18,914.99,351.64,160.37,1427,855.03,350.74,154.94,1360.72,07-11-2003,Feb-13,43428,67548,110976,65,576,591,6,0,39247,65606,104853,66,576,591,1041.35,876.59,84.18,159,159.01,100,30.2,30.18,99.93,97.5,99,100,43428,67548,110976,39247,23214,0,16033,6,59.15,65606,0,0,0,0,0,0,104853
HARYANA,2,BHIWANI,1201.35,792.64,252.84,155.87,685.86,243.81,65.22,994.89,632.71,243.81,64.06,940.57,29-01-2002,Feb-13,48947,70327,119274,50,344,587,0,0,49247,77427,126674,50,344,587,630.37,535.81,85,68.8,70.34,100,29.36,29.44,100,75,75,100,48947,70327,119274,49247,18530,0,30717,86,37.63,77427,0,0,0,0,0,0,126674
HARYANA,3,FARIDABAD,885.66,569.78,206.76,109.12,461.55,167.33,74.37,703.25,400.59,161.31,73.98,635.88,07-11-2003,Feb-13,22254,83065,105319,76,310,640,5,1,22254,76710,98964,76,338,640,417.5,250.55,60.01,62,67.6,100,45.57,46.57,100,114,114,100,22254,83065,105319,22254,6742,0,15512,0,30.3,76710,0,0,0,0,0,0,98964
HARYANA,4,FATEHABAD,1141.97,624.73,303.02,214.22,522.43,306.71,171.66,1000.8,514.7,263.15,171.66,949.51,14-01-2004,Feb-13,25642,58681,84323,80,762,460,0,0,25361,56928,82289,65,762,460,463.12,395.7,85.44,194.4,174.65,89.84,31.69,27.56,86.97,127.5,94.5,74.12,25642,58681,84323,25361,16346,0,8603,0,64.45,56928,0,0,0,0,0,0,82289
HARYANA,5,GURGAON,520.83,335.24,118.98,66.61,301.38,167.65,380.96,849.99,301.21,124.87,79.28,505.36,18-03-2002,Feb-13,10522,51888,62410,59,492,399,0,0,14822,51888,66710,59,492,399,140.45,176,100,98.4,98.2,99.8,24.28,15.05,61.99,97.5,115.5,100,10522,51888,62410,14822,3143,0,10526,182,21.2,51888,0,0,0,0,0,0,66710
HARYANA,6,HISAR,1576.33,1021.19,362.55,192.6,865.84,314.1,144.92,1324.86,932.17,317.94,144.52,1394.63,07-11-2003,Feb-13,46463,101738,148201,65,805,391,0,0,46463,101738,148201,54,830,430,803.7,812.89,100,161,193.65,100,19.56,21.64,100,94.2,82.8,87.9,46463,101738,148201,46463,26898,0,19565,75,57.89,101738,0,0,0,0,0,0,148201
HARYANA,7,JHAJJAR,891.5,591.44,201.2,98.86,506.83,169.87,47.98,724.68,442.47,169.87,40.34,652.68,07-11-2003,Feb-13,22014,72731,94745,67,160,655,0,0,22014,72731,94745,67,160,655,457.74,311.68,68.09,32,33.06,100,36.87,35.6,96.56,100.5,100.5,100,22014,72731,94745,22014,8352,0,13662,0,37.94,72731,0,0,0,0,0,0,94745
HARYANA,8,JIND,2028.91,1129.18,546.04,353.69,721.9,488.76,516.14,1726.8,773.96,380.64,272.83,1427.43,14-01-2004,Feb-13,58000,120534,178534,82,233,448,0,0,57032,116166,173198,59,248,448,1401.12,995.9,71.08,59.51,64.76,100,23.27,23.12,99.36,117,87.9,75.13,58000,120534,178534,57032,29515,0,27517,0,51.75,116166,22124,0,5322,549,42,51,173198
HARYANA,9,KAITHAL,1295.2,639.22,343.34,312.64,640.03,333.85,583.11,1556.99,593.96,289.82,291.1,1174.88,07-11-2003,Feb-13,37046,46392,83438,83,253,8,0,0,36566,63545,100111,83,253,8,739.69,635.31,85.89,50.6,51.52,100,0.4,0.4,100,117.23,116.7,99.55,37046,46392,83438,36566,18799,0,17767,681,51.41,63545,0,0,0,0,0,0,100111
HARYANA,10,KARNAL,1254.24,702.55,328.62,223.07,599.45,295.68,263.38,1158.51,595.58,290.27,233.78,1119.64,20-10-2000,Feb-13,45973,126699,172672,76,970,582,0,0,46015,123336,169351,76,970,582,573.12,485.13,84.65,253.1,249.6,98.62,37.44,37.44,100,114,114,100,45973,126699,172672,46015,20196,0,25819,41,43.89,123336,1282,0,1549,2904,32,484,169351
HARYANA,11,KURUKSHETRA,1248.57,694.64,338.67,215.26,561.12,272.33,186.54,1019.99,523.16,272.25,174,969.41,07-11-2003,Feb-13,30598,67780,98378,100,563,465,0,0,30681,67807,98488,100,563,465,638.25,507.96,79.59,156.86,154.39,98.43,28.66,23.43,81.75,167.5,96.75,57.76,30598,67780,98378,30681,9928,0,20753,0,32.36,67807,0,0,0,0,0,0,98488
HARYANA,12,MAHENDRAGARH,625.34,394.2,139.2,91.94,367.95,141.25,126.6,635.8,371.02,135.29,92.16,598.47,14-01-2004,Feb-13,17500,80000,97500,81,253,554,0,0,17500,80000,97500,81,253,554,302.69,280.17,92.56,50.6,50.6,100,27.7,27.7,100,121.5,121.5,100,17500,80000,97500,17500,7723,0,9777,0,44.13,80000,0,0,0,0,0,0,97500
HARYANA,13,MEWAT,947.93,634.09,221.59,92.25,502.96,195.01,96.54,794.51,457.62,172.51,96.54,726.66,12-10-2006,Feb-13,21875,99024,120899,50,497,185,0,0,19387,46135,65522,50,497,185,504.97,361.12,71.51,99.4,99.4,100,9.25,9.25,100,75,75,100,21875,99024,120899,19387,3824,0,15563,0,19.72,46135,0,0,0,0,0,0,65522
HARYANA,14,PANCHKULA,397.79,257.66,92.07,48.06,224.16,82.14,34.22,340.52,211.7,76.76,34.12,322.58,14-01-2004,Feb-13,8760,18801,27561,58,126,68,0,0,8760,18801,27561,58,126,97,156.34,141.91,90.77,25.2,25.07,99.48,3.4,4.65,100,87,93.84,100,8760,18801,27561,8760,2318,0,5607,27,26.46,18801,0,0,0,0,0,0,27561
HARYANA,15,PANIPAT,1016.81,489.84,263.53,263.44,440.27,247.2,216.27,903.74,456.32,247.2,216.27,919.79,07-11-2003,Feb-13,28000,39720,67720,64,182,216,0,0,28000,39720,67720,60,235,216,554.96,476.34,85.83,36.4,53.19,100,10.8,11,100,111.81,104.97,93.88,28000,39720,67720,28000,14825,0,13113,42,52.95,39720,0,0,0,0,0,0,67720
HARYANA,16,REWARI,1156.72,763.99,272.43,120.3,588.56,200.97,107.31,896.84,495.94,191.1,100.5,787.53,20-02-2003,Feb-13,30000,66388,96388,50,694,0,0,0,25777,64704,90481,49,696,19,644.51,415.9,64.53,138.8,156.45,100,0,0.97,0,75,63,84,30000,66388,96388,25777,12625,0,13152,2,48.98,64704,0,0,0,0,0,0,90481
HARYANA,17,ROHTAK,751.85,479.1,168.23,104.52,381.9,170.73,57.65,610.28,350.28,144.36,55.15,549.79,07-11-2003,Feb-13,22171,79851,102022,79,156,17,0,0,22171,79851,102022,79,158,17,422.76,256.33,60.63,31.2,38.67,100,0.86,0.86,100,118.5,108.74,91.76,22171,79851,102022,22171,10198,0,11973,0,46,79851,0,0,0,0,0,0,102022
HARYANA,18,SIRSA,1009.16,650.49,218.3,140.37,650.47,213.36,145.13,1008.96,636.32,209.36,145.13,990.8,20-02-2003,Feb-13,35400,28111,63511,50,400,354,0,0,35400,28111,63511,50,400,354,515.87,495.16,95.99,80,80.41,100,17.7,17.24,97.4,75,73.76,98.35,35400,28111,63511,35400,24780,0,10620,0,70,28111,0,0,0,0,0,0,63511
HARYANA,19,SONIPAT,1130.43,563.34,302.5,264.6,327.75,558.72,690.16,1576.63,353.24,150.61,91.55,595.4,20-02-2003,Feb-13,29808,94725,124533,50,100,368,5,0,30300,134800,165100,50,100,368,738.89,239.06,32.35,20,20,100,18.4,18.4,100,75,75,100,29808,94725,124533,30300,11923,0,18377,0,39.35,134800,30300,0,0,0,0,0,165100
HARYANA,20,YAMUNANAGAR,2253.64,1457.36,570.7,225.58,870.7,299.26,142.01,1311.97,790.86,292.45,136.34,1219.65,20-10-2000,Feb-13,52539,84491,137030,50,1284,611,0,0,50871,84491,135362,50,1284,611,1147.33,584.04,50.9,373.63,323.34,86.54,38.87,34.53,88.83,75,67.5,90,52539,84491,137030,50871,26262,0,24609,0,51.62,84491,0,0,0,0,0,0,135362
HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,284.38,78.79,525.79,188.32,25.96,740.07,385.55,139.42,25.96,550.93,15-07-2005,Feb-13,11931,38738,50669,100,957,500,6,0,13035,39195,52230,40,750,466,248.64,51.52,20.72,296.11,189.38,63.96,33.4,23.3,69.76,200,89,44.5,11931,38738,50669,13035,3286,681,9068,0,30.43,39195,0,0,0,0,0,0,52230
HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,622.82,385.08,958.32,347.96,80.01,1386.29,920.35,316.37,80.01,1316.73,17-05-2005,Feb-13,44429,31646,76075,50,1778,105,10,0,58422,40186,98608,50,1778,158,1359.33,246.6,18.14,519.51,708.15,100,5.26,7.73,100,100,108.18,100,44429,31646,76075,58422,17877,24750,15748,67,72.96,40186,614,941,0,0,0,0,98608
HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,316.82,76.4,635.07,226.2,54.63,915.9,561.47,206.02,54.64,822.13,18-03-2002,Feb-13,11593,45592,57185,60,1400,900,3,0,11593,45683,57276,39,1061,680,289.43,272.42,94.12,433,246.61,56.95,60.56,35.3,58.29,120,74.04,61.7,11593,45592,57185,11593,3526,38,8029,14,30.74,45683,0,0,0,0,0,0,57276
HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,1063.16,195.23,1485.88,511.7,8.36,2005.94,1240.34,389.11,8.17,1637.62,12-03-2003,Feb-13,45000,159201,204201,116,4000,4200,4,0,61820,269640,331460,56,2190,3003,1289.79,345.28,26.77,1362.96,660.98,48.5,375,45.15,12.04,232.02,66.57,28.69,45000,159201,204201,61820,14852,2639,44329,0,28.29,269640,0,0,0,0,0,0,331460
HIMACHAL PRADESH,5,KINNAUR,301.07,207.89,76.88,16.3,112.23,34.5,6.9,153.62,87.22,32.04,4.44,123.7,20-02-2003,Feb-13,1560,13383,14943,65,350,226,1,0,1558,13263,14821,27,272,62,42.08,0.05,0.12,84.43,36.48,43.21,20.96,7.9,37.69,62.5,36.24,57.98,1560,13383,14943,1558,798,760,0,0,100,13263,0,0,0,0,0,0,14821
HIMACHAL PRADESH,6,KULLU,1145.97,776.61,296.66,72.7,569.84,217.89,30.11,817.84,422.75,158.68,24.03,605.46,12-03-2003,Feb-13,9989,41986,51975,150,1150,956,2,0,9974,45340,55314,87,1147,933,256.18,242.61,94.7,324.51,126.12,38.86,75.61,12.39,16.39,300,123.79,41.26,9989,41986,51975,9974,4506,160,5303,18,46.78,45340,0,0,0,0,0,0,55314
HIMACHAL PRADESH,7,LAHAUL & SPITI,154.05,103.22,41.47,9.36,58.8,11.77,0,70.57,23.28,9.19,0,32.47,23-11-2005,Feb-13,2413,3049,5462,4,263,112,1,0,2413,3049,5462,4,263,112,71.89,0,0,58.16,11.95,20.55,5.7,2.1,36.84,0.8,7.65,100,2413,3049,5462,2413,540,1873,0,0,100,3049,0,0,0,0,0,0,5462
HIMACHAL PRADESH,8,MANDI,2287.1,1359.93,627.46,299.71,1171.95,540.75,267.71,1980.4,1150.02,536.95,267.61,1954.59,17-05-2005,Feb-13,34407,117797,152204,100,3409,224,10,0,34408,117797,152205,125,3434,124,721.89,703.63,97.47,861.34,699.94,81.26,17.76,12.2,68.69,200,170.02,85.01,34407,117797,152204,34408,13639,747,19787,0,41.81,117797,0,0,0,0,0,0,152205
HIMACHAL PRADESH,9,SHIMLA,1864.86,1293.65,452.59,118.62,1082.06,378.55,108.76,1569.37,1020.43,340.45,94.28,1455.16,17-05-2005,Feb-13,23874,53231,77105,70,2489,923,10,0,23874,53231,77105,70,2488,836,546.91,507.8,92.85,634.89,500,78.75,58.06,47.1,81.12,140,136.95,97.82,23874,53231,77105,23874,11360,0,12514,0,47.58,53231,0,0,0,0,0,0,77105
HIMACHAL PRADESH,10,SIRMAUR,2707.19,1875.3,686.5,145.39,1208.92,442.59,4.47,1655.98,1007,372.16,4.4,1383.56,03-03-2000,Feb-13,13753,44978,58731,264,2804,223,6,0,13671,70126,83797,75,1804,223,359.79,279.14,77.58,1026.99,755.31,73.55,21.32,12.17,57.08,463.2,70.2,15.16,13753,44978,58731,13671,4972,305,8394,29,38.6,70126,0,0,0,0,0,0,83797
HIMACHAL PRADESH,11,SOLAN,1265.26,845.41,339.09,80.76,567.24,227.53,122.14,916.91,308.22,114.46,22.31,444.99,20-02-2003,Feb-13,10858,38230,49088,225,1288,1244,4,0,10858,38230,49088,193,1288,1244,230.58,56.44,24.48,380.26,132.96,34.97,101.42,28.1,27.71,375,89.4,23.84,10858,38230,49088,10858,4882,1413,4563,0,57.98,38230,0,0,0,0,0,0,49088
HIMACHAL PRADESH,12,UNA,754.28,526.3,189.5,38.48,372.09,139.92,115.12,627.13,294.54,115.95,5,415.48,20-02-2003,Feb-13,8360,44752,53112,25,850,695,2,0,8360,44752,53112,25,850,695,220.6,0,0,277.67,244.92,88.21,60.26,34.55,57.33,50,50,100,8360,44752,53112,8360,2897,130,5333,0,36.21,44752,10065,8873,0,0,0,0,53112
JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,763.1,290.14,1190.27,287.11,1118.18,2595.56,1126.3,253.25,177.12,1556.67,12-03-2003,Feb-13,75476,18061,93537,50,1315,75,3,0,61488,18250,79738,49,1315,9,2330.61,1181.78,50.71,265.03,262.39,99,7.12,0.45,6.32,100,88.32,88.32,75476,18061,93537,61488,0,0,61488,0,0,18250,0,0,0,0,0,0,79738
JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,234.65,57.67,226.6,24.68,174.77,426.05,184.65,24.67,7.15,216.47,04-08-2010,Feb-13,13100,31466,44566,10,360,10,10,0,5000,0,5000,7,95,0,524,175.45,33.48,138.6,25.79,18.61,1,0,0,20,9.46,47.3,13100,31466,44566,5000,0,860,3126,0,17.2,0,0,0,0,0,0,0,5000
JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,737.86,234.07,1024.94,285.9,110.22,1421.06,848.15,267.15,110.22,1225.53,14-01-2004,Jan-13,68290,64211,132501,52,1164,22,8,0,28530,15212,43742,49,1164,2,2443.26,883.47,36.16,244.27,240.98,98.65,2.2,0.2,9.09,75.41,65.62,87.02,68290,64211,132501,28530,0,5962,20304,0,20.9,15212,0,0,0,0,0,0,43742
JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,563.73,166.26,758.04,221.38,81.6,1061.02,675.55,220.78,79.02,975.36,14-01-2004,Feb-13,47801,24580,72381,77,1296,37,6,0,19454,8500,27954,77,1145,6,1740.14,588.3,33.81,327.1,248.07,75.84,3.42,0.25,7.31,105.39,61.73,58.57,47801,24580,72381,19454,0,1984,17470,0,10.2,8500,0,0,0,0,0,0,27954
JAMMU & KASHMIR,5,DODA,4129.34,2917,986.64,225.7,1413.36,345.52,102.11,1860.99,1158.54,345.02,100.29,1603.84,14-01-2004,Feb-13,73029,25779,98808,50,4033,23,10,4,37976,8689,46665,100,2775,20,2302.03,791.73,34.39,1174.76,675.52,57.5,1.32,0.72,54.55,100,22.29,22.29,73029,25779,98808,37976,1702,1909,11676,0,9.51,8689,0,0,0,0,0,0,46665
JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,748.84,203.18,1046.44,261.75,85.24,1393.44,958.54,258.49,85.24,1302.28,14-01-2004,Feb-13,50950,113373,164323,50,2607,36,6,0,14571,26449,41020,50,2160,35,1900.56,558.69,29.4,664.03,467.37,70.38,2.96,2.55,86.15,75,100,100,50950,113373,164323,14571,0,0,0,0,0,26449,0,0,0,0,0,0,41020
JAMMU & KASHMIR,7,KARGIL,1246.2,859.82,326.4,59.98,292.28,37.53,13.61,343.42,282.48,36.56,13.34,332.38,14-01-2004,Feb-13,8475,0,8475,55,1545,10,5,0,2862,600,3462,29,686,1,307.5,52.58,17.1,578.17,229.61,39.71,1,0,0,101,34.9,34.55,8475,0,8475,2862,0,2844,0,0,99.37,600,0,0,0,0,0,0,3462
JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,323.78,93.36,637.06,178.47,46.56,862.1,441.84,164.36,46.56,652.77,14-01-2004,Feb-13,25978,64408,90386,60,1049,33,7,0,9576,26341,35917,44,1046,7,864.8,285.16,32.97,243.66,249.68,100,3.32,0.65,19.58,14.49,80.93,100,25978,64408,90386,9576,3925,685,4490,15,48.14,26341,268,32,396,0,3,54,35917
JAMMU & KASHMIR,9,KISHTWAR,1691.36,1201.39,421.02,68.95,135.06,54.9,2.86,192.82,138.68,54.9,2.86,196.44,04-08-2010,Feb-13,22318,0,22318,10,1285,0,0,0,6754,0,6754,5,525,0,892.72,134.95,15.12,494.73,51.84,10.48,0,0,0,20,5.35,26.75,22318,0,22318,6754,0,0,0,0,0,0,0,0,0,0,0,0,6754
JAMMU & KASHMIR,10,KULGAM,746.48,519.56,180.68,46.24,64.86,81,84.36,230.22,66.59,41.14,15.36,123.09,04-08-2010,Feb-13,11568,27306,38874,10,286,15,0,0,7078,4000,11078,10,236,15,432.72,68.74,15.89,110.11,17.1,15.53,1.52,0.2,13.16,20,24.81,100,11568,27306,38874,7078,0,3000,3000,0,42.38,4000,0,0,0,0,0,0,11078
JAMMU & KASHMIR,11,KUPWARA,2923.92,2049.74,700.41,173.77,970.99,268.16,76.44,1315.59,734.85,268.16,76.44,1079.45,14-01-2004,Feb-13,58068,18208,76276,50,2359,105,6,0,27345,4654,31999,47,1660,13,1730.79,531.99,30.74,710.82,471.37,66.31,9.92,0.7,7.06,100,55.44,55.44,58068,18208,76276,27345,0,1900,23181,63,6.95,4654,0,0,0,0,0,0,31999
JAMMU & KASHMIR,12,LEH (LADAKH),849.48,551.34,221.3,76.84,267.83,120.4,18.6,406.84,203.02,109.15,18.26,330.43,14-01-2004,Feb-13,6090,0,6090,250,351,400,3,0,5243,0,5243,235,341,110,176.81,92.66,52.41,86.11,80.59,93.59,39.7,9.5,23.93,431.6,123.08,28.52,6090,0,6090,5243,0,5243,0,0,100,0,0,0,0,0,0,0,5243
JAMMU & KASHMIR,13,POONCH,2111.59,1462.47,493.81,155.31,677.59,245.92,99.23,1022.74,517.37,240.07,85.13,842.57,14-01-2004,Feb-13,37764,27507,65271,82,1560,51,6,0,20347,9999,30346,80,1274,5,1225.99,428.83,34.98,443.17,296.22,66.84,5.12,0.5,9.77,107.33,80.12,74.65,37764,27507,65271,20347,0,0,0,0,0,9999,0,0,0,0,0,0,30346
JAMMU & KASHMIR,14,PULWAMA,2187.01,1526.8,510.68,149.53,554.29,241.98,129.38,925.65,239.07,217.28,129.37,585.72,14-01-2004,Feb-13,41902,13141,55043,64,1384,48,6,0,11171,8187,19358,64,1187,7,1374.31,138.63,10.09,351.17,284.69,81.07,4.5,0.33,7.33,102.8,83.24,80.97,41902,13141,55043,11171,0,103,10775,0,0.92,8187,0,0,0,0,0,0,19358
JAMMU & KASHMIR,15,RAJAURI,1921.22,1338.65,448.22,134.35,609.98,919.54,40.78,1570.3,471.39,919.42,40.22,1431.03,20-02-2003,Feb-13,37507,223960,261467,12,1241,5,2,0,8462,15595,24057,12,1222,6,1370.61,1051.21,76.7,294.08,308.03,100,0.52,0.5,96.15,24,33.1,100,37507,223960,261467,8462,180,2237,1737,7,28.56,15595,0,0,0,0,0,0,24057
JAMMU & KASHMIR,16,RAMBAN,1346.71,929.89,347.29,69.53,156.59,53.32,7.51,217.42,152.76,52.19,7.47,212.43,04-08-2010,Feb-13,15926,6850,22776,34,1014,25,4,0,1961,0,1961,18,326,2,637.04,75.06,11.78,390.39,104.22,26.7,2.52,0.9,35.71,68,21.63,31.81,15926,6850,22776,1961,0,0,0,0,0,0,0,0,0,0,0,0,1961
JAMMU & KASHMIR,17,REASI,1553.66,1081.75,385.04,86.87,362.22,47.34,22.63,432.19,257,44.8,22.63,324.44,04-08-2010,Feb-13,21500,0,21500,10,854,50,4,0,3338,0,3338,9,340,0,860,163.81,19.05,328.79,136.77,41.6,5,0.4,8,20,19.57,97.85,21500,0,21500,3338,0,0,0,0,0,0,0,0,0,0,0,0,3338
JAMMU & KASHMIR,18,SAMBA,571.14,397.25,135.62,38.27,48.96,47.54,10.87,107.37,41.61,47.54,7.35,96.5,04-08-2010,Feb-13,9849,0,9849,10,70,20,0,0,953,0,953,10,43,5,393.96,41.91,10.64,26.96,16.7,61.94,2,0,0,20,37.34,100,9849,0,9849,953,0,0,0,0,0,0,0,0,0,0,0,0,953
JAMMU & KASHMIR,19,SHOPIAN,682.3,472.07,168.72,41.51,158.41,74.42,6.47,239.3,109.26,54.46,6.47,170.19,04-08-2010,Jan-13,10196,0,10196,10,300,10,2,0,2267,342,2609,7,85,0,407.84,124.74,30.59,115.5,30.21,26.16,1,0,0,20,14.9,74.5,10196,0,10196,2267,0,159,1770,0,7.01,342,0,0,0,0,0,0,2609
JAMMU & KASHMIR,20,SRINAGAR,964.02,673.02,220.89,70.11,251.34,119.49,31.24,402.07,234.25,117.76,29.99,382,02-03-2001,Feb-13,18434,64408,82842,78,274,70,4,0,8709,8050,16759,82,182,5,638.49,212.94,33.35,84.77,63.92,75.4,7,0,0,105.61,67.11,63.55,18434,64408,82842,8709,0,2688,4987,0,30.86,8050,0,0,0,0,0,0,16759
JAMMU & KASHMIR,21,UDHAMPUR,2903.32,2038.97,709.68,154.67,907.69,277,54.63,1239.32,546.94,267.63,52.62,867.19,02-03-2001,Feb-13,48850,44474,93324,56,2930,25,7,0,15863,6377,22240,39,2047,22,1634.92,290.53,17.77,843.89,457.61,54.23,1.56,1.66,100,103,84.4,81.94,48850,44474,93324,15863,2811,1384,11668,0,26.45,6377,0,0,0,0,0,0,22240
JHARKHAND,1,BOKARO,4433.2,2956.3,1099.63,377.27,874.29,911.06,68.97,1854.32,432.81,345.82,68.97,847.6,22-03-2001,Feb-13,104627,102176,206803,40,1814,249,8,0,33558,5985,39543,6,1780,240,3209.57,399.7,12.45,397,374.15,94.24,16.33,7.17,43.91,80,6.52,8.15,104627,102176,206803,33558,7248,5837,20373,144,38.99,5985,0,0,0,0,0,0,39543
JHARKHAND,2,CHATRA,3978.16,2661.34,977.35,339.47,1186.4,853.67,98,2138.07,895.1,362.96,95.93,1353.98,27-12-2004,Feb-13,98223,25280,123503,50,1134,526,10,0,46554,1324,47878,19,1134,242,2900.72,906.59,31.25,246.6,226.94,92.03,36.77,7.14,19.42,100,34.75,34.75,98223,25280,123503,46554,15658,3471,27425,25,41.09,1324,0,0,0,0,0,0,47878
JHARKHAND,3,DEOGHAR,2228.74,1444.93,516.18,267.63,1179.83,614.69,22.42,1816.94,1074.13,478.09,22.42,1574.65,11-03-2005,Feb-13,75153,88207,163360,50,464,1057,10,0,75153,20310,95463,1,464,869,1551.4,1270.7,81.91,92.8,133.76,100,72.6,4.14,5.7,100,2.4,2.4,75153,88207,163360,75153,12401,9045,49826,0,28.54,20310,0,0,0,0,0,0,95463
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,672.51,276.44,71.94,1020.89,07-02-2000,Feb-13,104672,89302,193974,62,2820,73,10,0,45360,15722,61082,24,2820,102,3083.87,432.82,14.03,601.66,450.78,74.92,11.46,30,100,102.4,11.95,11.67,104672,89302,193974,45360,8613,4252,32396,101,28.36,15722,0,0,0,0,0,0,61082
JHARKHAND,5,DUMKA,5592.6,3530,1366.71,695.89,2666,1214.81,429.01,4309.82,1977.58,845.67,429.01,3252.26,29-01-2002,Feb-13,148732,42024,190756,50,2926,202,10,0,126910,13698,140608,0,2916,202,3498.14,2319.27,66.3,603.5,541.97,89.8,10.1,11.57,100,100,0,0,148732,42024,190756,126910,11934,43139,71837,0,43.4,13698,0,0,0,0,0,0,140608
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,828.07,81.52,2750.5,937.2,533.67,14.58,1485.45,27-12-2004,Feb-13,95558,69177,164735,50,1303,714,10,0,58957,3407,62364,25,1303,82,2581.68,1074.95,41.64,261.96,256.82,98.04,55.14,2.6,4.72,100.02,17.97,17.97,95558,69177,164735,58957,115,235,3740,0,0.59,3407,0,0,39,0,0,0,62364
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.5,1765.28,1274.75,109.3,3149.33,1015.38,342.56,49.68,1407.62,27-12-2004,Feb-13,155100,44190,199290,50,2472,1762,10,0,66336,5595,71931,10,2472,368,4711.07,602.4,12.79,590.7,579.6,98.12,130.46,24.65,18.89,100,24.05,24.05,155100,44190,199290,66336,0,0,0,0,0,5595,0,0,0,0,0,0,71931
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.2,1241.78,642.33,96.56,1980.67,566.94,282.34,78.76,928.04,27-12-2004,Feb-13,95732,114088,209820,50,1612,315,10,0,46228,5540,51768,12,1612,248,2623.77,569.65,21.71,322.4,247.2,76.67,20.77,0.05,0.24,100,24.8,24.8,95732,114088,209820,46228,4801,11517,29823,57,35.3,5540,0,0,0,0,0,0,51768
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,753.32,258.75,129.78,1141.85,27-12-2004,Feb-13,97098,101793,198891,50,1190,307,10,0,54640,6931,61571,3,1190,307,2420.7,680.25,28.1,238,237.82,99.92,16.56,37,100,100,4.8,4.8,97098,101793,198891,54640,7493,31444,15703,0,71.26,6931,0,0,0,0,0,0,61571
