State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
UTTAR PRADESH,47,MAHAMAYA NAGAR(HATHRAS),1589.16,1081.14,399.09,108.93,1229.86,577.97,215.87,2023.7,1192.45,577.97,215.58,1986,25153,129568,154721,10,2423,1130,3,1,25277,114597,139874,10,2146,1130,1,0,542.8,1370.7,100,526.86,360.16,68.36,56.51,56.56,100,20,20,100,13662,0,12553,42,52.03,1610,0,1851,918,136,242,204968,31441
UTTAR PRADESH,48,MAHARAJGANJ,4269.3,2696.97,1029.27,543.06,3172.55,2294.81,617.12,6084.48,3396.31,1937.34,593.24,5926.89,145090,111256,256346,55,2956,1461,5,1,145090,90842,235932,55,2956,1461,4,0,2810.84,4164.97,100,491.9,413.5,84.06,73.06,85.2,100,110,110,100,45506,393,101075,16,31.23,4030,0,6809,283,156,228,400326,33777
UTTAR PRADESH,49,MAHOBA,1965.79,1283.05,488.89,193.85,1305.12,916.78,217.51,2439.41,1014.35,716.42,202,1932.77,53117,70666,123783,0,2153,464,1,1,53117,65145,118262,0,1756,464,2,0,1076.8,1471.28,100,488.96,324.4,66.34,23.2,32.48,100,0,0,0,14857,0,38260,0,27.89,28043,0,43042,2327,991,4660,129475,14264
UTTAR PRADESH,50,MAINPURI,3105.6,2020.7,769.86,315.04,2153.33,2812.68,572.25,5538.25,2065.76,2442.47,226.2,4734.43,84258,121244,205502,10,3334,1309,3,1,77399,95978,173377,10,3334,1309,4,0,1883.83,3853.58,100,575.6,575.19,99.93,65.46,65.44,99.97,20,22.8,100,30285,0,49286,605,38.06,3466,0,9850,720,225,415,262409,31067
UTTAR PRADESH,51,MATHURA,1858.84,1273.54,463.85,121.45,1436.6,440.53,408.39,2285.52,1312.4,440.53,108.29,1861.22,25005,182330,207335,10,3228,1475,3,1,25110,129553,154663,10,2936,979,1,0,545.32,1282.96,100,573.1,323.5,56.45,104,44.18,42.48,20,20,100,13095,0,12783,0,50.6,320,0,0,0,0,0,290944,40064
UTTAR PRADESH,52,MAU,4246.62,2776.66,1003.2,466.76,2867.73,1013.13,382.72,4263.58,2400.22,835.32,381.96,3617.49,133766,73752,207518,13,2494,1090,5,0,108577,58898,167475,13,2494,1090,5,3,3004.8,2878.08,95.78,405.8,317.8,78.31,63.06,71.05,100,26,20.8,80,38755,0,71016,29,35.3,3810,95,11241,1080,5,268,252219,29772
UTTAR PRADESH,53,MEERUT,1544.95,1039.97,380.12,124.86,928.58,349.67,122.86,1401.11,956.91,344.36,121.74,1423.02,25514,119754,145268,25,2418,1310,6,3,25357,114465,139822,25,2222,907,3,3,503.25,770.56,100,437.8,369.2,84.33,77.6,32.86,42.35,38.11,38.12,100,4470,0,14948,1,17.62,809,0,1697,1284,61,152,268299,92454
UTTAR PRADESH,54,MIRZAPUR,6523.45,4217.48,1529.28,776.69,4257.24,3517.19,914.06,8688.49,3270.69,3306.96,905.05,7482.69,231315,195266,426581,133,3941,1582,10,0,233308,182883,416191,133,3941,1582,10,10,3874.8,6283.64,100,674.56,567.58,84.14,95.53,95.53,100,142.75,145.94,100,67832,0,168884,243,28.62,786,0,878,632,175,231,335481,25945
UTTAR PRADESH,55,MORADABAD,5458.06,3713.84,1396.52,347.7,4002.44,1770.99,302.55,6075.98,3662.24,1682.35,230.06,5574.65,76018,354539,430557,0,8504,2641,4,1,76018,273367,349385,0,4870,2095,2,1,1460.12,3397.66,100,2318.5,1090.17,47.02,188.94,165.98,87.85,0,0,0,19678,0,56019,321,25.89,1144,0,5695,5019,216,830,520831,199294
UTTAR PRADESH,56,MUZAFFARNAGAR,2196.81,1444.18,535.38,217.25,1781.24,863.91,235.19,2880.34,1434.45,863.91,226.43,2524.79,51660,238443,290103,14,3700,2074,2,0,51660,169008,220668,14,3478,2074,2,0,712.96,1883.87,100,693.5,325.11,46.88,105.11,47.3,45,28,28,100,8798,0,42833,29,17.03,1503,0,3375,4086,113,150,481057,168645
