State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ASSAM,24,SONITPUR,4851,3387.94,1094.71,368.35,3113.68,538.3,242.92,3894.9,2941.55,537.95,242.92,3722.43,120048,93032,213080,42,1951,607,6,0,101513,24925,126438,3,1951,607,3,0,3940.16,3159.9,80.2,547.77,357.87,65.33,33.22,42.8,100,42,2,4.76,4345,5272,91896,0,9.47,219,199,0,0,0,0,346401,156319
ASSAM,25,TINSUKIA,2840.31,1984.83,619.16,236.32,1687.92,394.31,35.92,2118.15,1041.77,374.39,33.93,1450.1,68774,29814,98588,0,870,623,8,0,59971,26499,86470,0,870,574,8,0,2224.3,1161.67,52.23,211.93,156.05,73.63,35.82,34.62,96.65,0,0,0,6778,7960,45233,0,24.58,0,0,0,0,0,0,209603,129451
ASSAM,26,UDALGURI,4038.66,2841.7,903.71,293.25,2400.11,459.95,154.3,3014.36,1638.05,441.22,154.3,2233.58,85751,67169,152920,30,1434,396,7,0,50742,13584,64326,30,1434,234,1,0,3141.65,1735.77,55.25,298.32,279.63,93.73,32.3,17.62,54.55,60,52.38,87.3,4649,19404,26688,1,47.4,0,0,0,0,0,0,159630,11248
BIHAR,1,ARARIA,4630.29,3129.75,1116.55,383.99,1562.53,500.93,109.25,2172.71,1117.7,494.35,85.25,1697.29,100000,74194,174194,50,1594,42,10,0,62048,4241,66289,0,1594,37,10,1,2913.5,1087.99,37.34,488.9,468.7,95.87,3.36,2.24,66.67,25,0,0,6998,187,50592,0,11.58,0,0,0,0,0,0,529611,22000
BIHAR,2,ARWAL,2565.43,1738.33,620.08,207.02,904.46,276.6,0,1181.06,733.31,272.81,0,1006.12,50500,43853,94353,50,848,53,5,0,30592,6529,37121,14,816,35,1,0,1529.16,692,45.25,252.1,142.29,56.44,4.24,1.92,45.28,50,4.5,9,6565,0,24027,0,21.46,5,0,64,28,0,0,109546,51693
BIHAR,3,AURANGABAD,7219.24,4914.68,1790.05,514.51,2431.36,574.72,68.26,3074.34,1537.82,570.25,68.26,2176.32,123115,90829,213944,50,3060,463,10,0,51815,15494,67309,23,2243,251,0,12,3966.07,1445.42,36.44,1280.7,596.23,46.56,46.19,15.15,32.8,20,11.44,57.2,25074,0,26741,0,48.39,0,0,0,0,0,0,351828,43201
BIHAR,4,BANKA,4127.69,2814.26,1004.28,309.15,1432.13,670.14,360.35,2462.62,982.33,566.03,289.14,1837.5,82439,0,82439,75,2764,386,10,0,51202,18785,69987,31,2764,167,0,11,2003.51,852.29,42.54,814.1,649.83,79.82,30.28,4.95,16.35,55,6,10.91,11745,1696,37751,36,26.25,2410,369,4636,12,2,29,366656,22999
BIHAR,5,BEGUSARAI,7272.2,4860.75,1707.05,704.4,3870.43,1154.61,137.41,5162.45,3203.34,1023.18,136.77,4363.29,192877,192877,385754,333,2156,724,10,0,168344,30700,199044,306,2086,388,80,4,4642.71,3249.69,70,509.66,473.3,92.87,55.22,25.55,46.27,106.6,67.22,63.06,48631,0,119713,0,28.89,0,0,0,0,0,0,488062,87731
BIHAR,6,BHAGALPUR,7537.71,5096.06,1834.34,607.31,2721.47,1263.77,246.34,4231.58,2318.14,884.86,246.34,3449.34,154950,187409,342359,50,2602,1331,10,0,88870,26513,115383,66,2602,73,2,2,4646.5,2435.28,52.41,731.9,711.04,97.15,106.24,5.49,5.17,50,58.11,100,14018,458,65228,0,16.29,0,0,0,0,0,0,458960,62725
BIHAR,7,BHOJPUR,8121.9,5485.61,1977.85,658.44,2841.12,813.95,119.44,3774.51,2225.16,813.95,118.96,3158.08,164410,131472,295882,50,3350,319,10,0,84143,57392,141535,0,3350,319,7,7,5052.98,2321.85,45.95,875.8,623.68,71.21,25.04,10.31,41.17,50,0,0,12112,293,65444,0,14.74,0,0,0,0,0,0,357782,39691
BIHAR,8,BUXAR,4307.11,2913.81,1046.5,346.8,1477.14,450.43,9.48,1937.05,1388.69,426.69,4.42,1819.81,85268,78398,163666,50,1654,96,10,0,39024,41575,80599,20,1654,96,12,3,2588.95,1152.25,44.51,485,473.73,97.68,7.68,7.37,95.96,50,16.39,32.78,11306,50,27004,0,29.1,0,0,0,0,0,0,236453,23179
BIHAR,9,DARBHANGA,16395.84,11001.64,4048.56,1345.64,5487.27,1360.7,203.94,7051.91,2967.01,1047.18,203.94,4218.13,360250,282960,643210,50,3492,488,10,0,142902,47022,189924,2,2388,384,23,11,11853.58,3731.88,31.48,1128.6,319.67,28.32,37.15,4.3,11.57,75,0,0,30910,0,111992,0,21.63,0,20318,3707,0,0,0,732270,108176
BIHAR,10,GAYA,14167.89,9534.99,3480.68,1152.22,4776.54,1373.8,302.51,6452.85,2095.12,998.97,292.42,3386.51,295670,109655,405325,50,4742,1310,10,0,107861,37312,145173,0,4480,288,10,22,9392,2617.06,27.86,1326.56,643.67,48.52,103.6,4.39,4.24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,603194,69424
BIHAR,11,GOPALGANJ,7334.04,4959.89,1786.32,587.83,2569.84,762.9,8.72,3341.46,1820.88,648.19,8.72,2477.78,145610,56156,201766,50,2334,848,10,0,64575,30060,94635,10,2334,360,10,2,4618.65,1926.09,41.7,646.36,273.7,42.34,65.54,23,35.09,50,3.8,7.6,2340,0,62235,0,3.62,0,0,0,0,0,0,396391,29332
BIHAR,12,JAMUI,5779.45,3907.68,1409.88,461.89,1951.33,509.11,14.89,2475.33,1436.92,508.14,14.89,1959.95,109377,118537,227914,50,2042,323,10,0,47479,14085,61564,2,2042,234,10,10,3528.7,1246.39,35.32,606.09,540.01,89.1,25.66,17.63,68.71,50,3.12,6.24,17814,1025,18129,0,39.68,0,0,0,0,0,0,283684,22633
BIHAR,13,JEHANABAD,2847.71,1938.98,694.35,214.38,1012.79,430.09,0,1442.88,723.21,378.44,0,1101.65,52100,40435,92535,50,1372,405,7,0,25316,10725,36041,14,1336,81,0,7,1604.73,638.2,39.77,375.8,349.2,92.92,32.41,22.08,68.13,20,10.85,54.25,3543,0,11305,0,14,0,0,0,0,0,0,159632,51693
BIHAR,14,KAIMUR(BHABUA),4138.38,2800.15,998.16,340.07,1467.95,460.06,66.83,1994.84,1125.76,454.24,66.83,1646.83,82439,82641,165080,50,1810,355,10,0,48720,17944,66664,21,1810,279,0,10,2406.25,1039,43.18,468.2,473.78,100,28.1,15.25,54.27,75,10.7,14.27,7764,0,40956,52,15.94,0,0,0,0,0,0,235155,19717
BIHAR,15,KATIHAR,9951.14,6644.42,2357.01,949.71,5224.26,1370.22,629.13,7223.62,3581.91,1285.23,623.18,5490.33,252534,150055,402589,52,2684,182,10,0,171387,39113,210500,41,2552,142,0,0,6685.97,4404.98,65.88,741.1,574.35,77.5,14.56,5.95,40.87,77.8,62.57,80.42,22386,7087,141914,0,17.2,0,95,824,32,2,25,563679,44047
BIHAR,16,KHAGARIA,6200.88,4186.01,1489.27,525.6,2210.38,721.8,135.12,3067.3,1417.48,523.42,135.12,2076.01,133528,69746,203274,50,1358,169,10,0,63656,16532,80188,47,1230,141,2,10,4070.01,1510.81,37.12,335.8,285.78,85.1,13.1,7.93,60.53,75,47.2,62.93,20213,0,12322,0,31.75,0,0,430,0,0,0,312199,33671
BIHAR,17,KISHANGANJ,4773.98,3210.56,1140.12,423.3,1630.7,608.77,249.02,2488.48,1515.61,540.67,249.02,2305.29,108000,116799,224799,50,1429,88,10,0,70912,13406,84318,9,1197,88,0,26,3076.42,1862.51,60.54,344.76,253.87,73.64,6.9,6.5,94.2,50,9.7,19.4,6073,1998,62841,0,11.38,0,0,0,0,0,0,304695,11358
BIHAR,18,LAKHISARAI,3873.52,2606.26,951.13,316.13,1390.93,397.39,0,1788.32,1208.09,397.38,0,1605.47,84742,74314,159056,50,988,252,7,0,37081,21641,58722,2,714,48,10,0,2671.82,1304.35,48.82,295.42,170.86,57.84,20.17,4.19,20.77,50,0,0,5001,0,10816,0,13.49,0,0,0,0,0,0,140728,19384
BIHAR,19,MADHEPURA,6079.8,4102.27,1464.85,512.68,3181.47,766.88,5.18,3953.52,1808.52,743.06,5.18,2556.75,129796,119115,248911,50,1850,207,13,0,87417,23311,110728,2,1762,109,0,40,3935.56,1981.13,50.34,468.7,397.26,84.76,15.3,1.84,12.03,16.9,0,0,21822,460,65135,0,25.49,4,0,759,22,3,15,383792,22332
BIHAR,20,MADHUBANI,4307.83,2924.08,1048.58,335.17,1684.73,729.24,135.4,2549.36,1554.53,724.3,135.4,2414.22,67482,69746,137228,63,4572,1127,10,0,67482,32611,100093,18,2832,452,5,5,1389.6,1464.92,100,1497.16,492.87,32.92,90.16,29.12,32.3,52.6,13.1,24.9,18286,0,49196,0,27.1,6980,0,0,0,0,0,871575,84580
BIHAR,21,MUNGER,4328.34,2930.99,1056.69,340.66,1438.29,374.37,37.8,1850.46,613.76,291.43,37.8,942.99,86197,45296,131493,50,1334,310,10,0,25647,4933,30580,4,1286,78,0,14,2736.6,542.86,19.84,394.16,320.49,81.31,24.36,1.96,8.05,50,6,12,4600,842,20205,0,21.22,0,0,0,0,0,0,193801,28885
BIHAR,22,MUZAFFARPUR,12397.69,8249.19,2894.55,1253.95,6703.9,1942.1,112.36,8758.36,5625.37,1754.53,105.77,7485.67,333183,278964,612147,101,5302,740,10,0,321510,59700,381210,53,5043,148,0,22,7553.34,6041.62,79.99,1437.66,1175.1,81.74,58.66,5.95,10.14,85.21,11.74,13.78,0,0,0,0,0,0,0,0,0,0,0,859579,98634
BIHAR,23,NALANDA,8291.48,5641.43,2039.39,610.66,2824.11,813.64,265.77,3903.52,1497.77,761.94,140.25,2399.96,152866,157933,310799,94,3608,891,10,0,66647,21136,87783,1,2335,196,0,20,4741.19,1474.15,31.09,1168.16,693.5,59.37,70.6,9.08,12.86,83.8,1.25,1.49,9747,0,52887,0,14.62,3016,0,0,0,0,0,411602,72141
BIHAR,24,NAWADA,8281.04,5596.7,2015.59,668.75,2855.15,634,8.21,3497.36,1431.37,630.94,8.21,2070.52,165884,69176,235060,50,2348,436,10,0,65524,14889,80413,8,2326,202,14,8,5347.7,1354.06,25.32,657.1,597.49,90.93,32.94,27.67,84,50,0,0,45459,0,19965,0,69.38,0,0,0,0,0,0,313669,38385
BIHAR,25,PASHCHIM CHAMPARAN,10631.22,7171.33,2583.53,876.36,3757,1088.76,0,4845.76,2368.41,1040.82,0,3409.23,219434,10832,230266,50,3578,318,10,0,125571,31783,157354,0,3203,74,0,40,6695.91,2288.28,34.17,1069.9,887.36,82.94,25.41,25.44,100,75,0,0,0,0,0,0,0,0,0,0,0,0,0,635151,35333
BIHAR,26,PATNA,11231.64,7578.82,2742.57,910.25,5880.32,1532.46,66.62,7479.4,3686.12,1293.54,64.9,5044.56,220881,212726,433607,50,6670,553,10,0,157425,60215,217640,6,5371,316,32,67,6345.42,3341.85,52.67,1857.96,1295.73,69.74,42.02,24.48,58.26,50,15.66,31.32,50464,0,6566,0,32.06,0,0,0,0,0,0,544392,112470
